metric,value,simulation_year,scenario_label
total_over_67,17853.0,2028,G1L1W2
total_20_66,50653.0,2028,G1L1W2
total_under_20,16203.0,2028,G1L1W2
youth_quota,0.3198823366829211,2028,G1L1W2
old_quota,0.3524569127198784,2028,G1L1W2
total_pop,84709.0,2028,G1L1W2
share_over_67,0.20739145617506693,2028,G1L1W3
share_20_66,0.5997206378768478,2028,G1L1W3
share_under_20,0.1928879059480852,2028,G1L1W3
total_over_67,17817.0,2028,G1L1W3
total_20_66,51522.0,2028,G1L1W3
total_under_20,16571.0,2028,G1L1W3
youth_quota,0.32162959512441286,2028,G1L1W3
old_quota,0.34581343891929667,2028,G1L1W3
total_pop,85910.0,2028,G1L1W3
share_over_67,0.21527628338474045,2028,G1L2W1
share_20_66,0.5954857375128518,2028,G1L2W1
share_under_20,0.18923797910240778,2028,G1L2W1
total_over_67,18007.0,2028,G1L2W1
total_20_66,49810.0,2028,G1L2W1
total_under_20,15829.0,2028,G1L2W1
youth_quota,0.3177875928528408,2028,G1L2W1
old_quota,0.36151375225858257,2028,G1L2W1
total_pop,83646.0,2028,G1L2W1
share_over_67,0.21183554670468874,2028,G1L2W2
share_20_66,0.597197836512968,2028,G1L2W2
share_under_20,0.1909666167823433,2028,G1L2W2
total_over_67,17977.0,2028,G1L2W2
total_20_66,50680.0,2028,G1L2W2
total_under_20,16206.0,2028,G1L2W2
youth_quota,0.3197711128650355,2028,G1L2W2
old_quota,0.35471586424625096,2028,G1L2W2
total_pop,84863.0,2028,G1L2W2
share_over_67,0.2084524390527319,2028,G1L2W3
share_20_66,0.5989797578377374,2028,G1L2W3
share_under_20,0.19256780310953078,2028,G1L2W3
total_over_67,17939.0,2028,G1L2W3
total_20_66,51547.0,2028,G1L2W3
total_under_20,16572.0,2028,G1L2W3
youth_quota,0.32149300638252465,2028,G1L2W3
old_quota,0.34801249345257723,2028,G1L2W3
total_pop,86058.0,2028,G1L2W3
share_over_67,0.21636135807625753,2028,G1L3W1
share_20_66,0.5946894206098216,2028,G1L3W1
share_under_20,0.1889492213139209,2028,G1L3W1
total_over_67,18130.0,2028,G1L3W1
total_20_66,49832.0,2028,G1L3W1
total_under_20,15833.0,2028,G1L3W1
youth_quota,0.31772756461711354,2028,G1L3W1
old_quota,0.36382244340985714,2028,G1L3W1
total_pop,83795.0,2028,G1L3W1
share_over_67,0.21291863214483173,2028,G1L3W2
share_20_66,0.5964192026726582,2028,G1L3W2
share_under_20,0.19066216518251008,2028,G1L3W2
total_over_67,18100.0,2028,G1L3W2
total_20_66,50701.0,2028,G1L3W2
total_under_20,16208.0,2028,G1L3W2
youth_quota,0.3196781128577345,2028,G1L3W2
old_quota,0.35699493106644836,2028,G1L3W2
total_pop,85009.0,2028,G1L3W2
share_over_67,0.2094701187824796,2028,G1L3W3
share_20_66,0.5982623422420194,2028,G1L3W3
share_under_20,0.1922675389755011,2028,G1L3W3
total_over_67,18058.0,2028,G1L3W3
total_20_66,51575.0,2028,G1L3W3
total_under_20,16575.0,2028,G1L3W3
youth_quota,0.32137663596703825,2028,G1L3W3
old_quota,0.3501308773630635,2028,G1L3W3
total_pop,86208.0,2028,G1L3W3
share_over_67,0.2137590669550566,2028,G2L1W1
share_20_66,0.5949953993045183,2028,G2L1W1
share_under_20,0.1912455337404252,2028,G2L1W1
total_over_67,17888.0,2028,G2L1W1
total_20_66,49791.0,2028,G2L1W1
total_under_20,16004.0,2028,G2L1W1
youth_quota,0.3214235504408427,2028,G2L1W1
old_quota,0.35926171396437107,2028,G2L1W1
total_pop,83683.0,2028,G2L1W1
share_over_67,0.21030497932643036,2028,G2L1W2
share_20_66,0.5966828050087759,2028,G2L1W2
share_under_20,0.19301221566479368,2028,G2L1W2
total_over_67,17853.0,2028,G2L1W2
total_20_66,50653.0,2028,G2L1W2
total_under_20,16385.0,2028,G2L1W2
youth_quota,0.32347541113063394,2028,G2L1W2
old_quota,0.3524569127198784,2028,G2L1W2
total_pop,84891.0,2028,G2L1W2
share_over_67,0.2069434120052035,2028,G2L1W3
share_20_66,0.5984250139379298,2028,G2L1W3
share_under_20,0.19463157405686676,2028,G2L1W3
total_over_67,17817.0,2028,G2L1W3
total_20_66,51522.0,2028,G2L1W3
total_under_20,16757.0,2028,G2L1W3
youth_quota,0.32523970342766195,2028,G2L1W3
old_quota,0.3458134389192966,2028,G2L1W3
total_pop,86096.0,2028,G2L1W3
share_over_67,0.21482170764587286,2028,G2L2W1
share_20_66,0.594228314424442,2028,G2L2W1
share_under_20,0.19094997792968518,2028,G2L2W1
total_over_67,18007.0,2028,G2L2W1
total_20_66,49810.0,2028,G2L2W1
total_under_20,16006.0,2028,G2L2W1
youth_quota,0.3213410961654286,2028,G2L2W1
old_quota,0.3615137522585826,2028,G2L2W1
total_pop,83823.0,2028,G2L2W1
share_over_67,0.21138469498142137,2028,G2L2W2
share_20_66,0.5959268143549221,2028,G2L2W2
share_under_20,0.19268849066365645,2028,G2L2W2
total_over_67,17977.0,2028,G2L2W2
total_20_66,50680.0,2028,G2L2W2
total_under_20,16387.0,2028,G2L2W2
youth_quota,0.32334254143646407,2028,G2L2W2
old_quota,0.354715864246251,2028,G2L2W2
total_pop,85044.0,2028,G2L2W2
share_over_67,0.2080052873856429,2028,G2L2W3
share_20_66,0.597694885382002,2028,G2L2W3
share_under_20,0.1942998272323551,2028,G2L2W3
total_over_67,17939.0,2028,G2L2W3
total_20_66,51547.0,2028,G2L2W3
total_under_20,16757.0,2028,G2L2W3
youth_quota,0.3250819640328244,2028,G2L2W3
old_quota,0.3480124934525773,2028,G2L2W3
total_pop,86243.0,2028,G2L2W3
share_over_67,0.21591044420626415,2028,G2L3W1
share_20_66,0.5934500416815529,2028,G2L3W1
share_under_20,0.1906395141121829,2028,G2L3W1
total_over_67,18130.0,2028,G2L3W1
total_20_66,49832.0,2028,G2L3W1
total_under_20,16008.0,2028,G2L3W1
youth_quota,0.3212393642639268,2028,G2L3W1
old_quota,0.36382244340985714,2028,G2L3W1
total_pop,83970.0,2028,G2L3W1
share_over_67,0.21247124008076254,2028,G2L3W2
share_20_66,0.595165985819599,2028,G2L3W2
share_under_20,0.19236277409963845,2028,G2L3W2
total_over_67,18100.0,2028,G2L3W2
total_20_66,50701.0,2028,G2L3W2
total_under_20,16387.0,2028,G2L3W2
youth_quota,0.3232086152146901,2028,G2L3W2
old_quota,0.35699493106644836,2028,G2L3W2
total_pop,85188.0,2028,G2L3W2
share_over_67,0.20902156424710336,2028,G2L3W3
share_20_66,0.5969812369057679,2028,G2L3W3
share_under_20,0.19399719884712882,2028,G2L3W3
total_over_67,18058.0,2028,G2L3W3
total_20_66,51575.0,2028,G2L3W3
total_under_20,16760.0,2028,G2L3W3
youth_quota,0.3249636451769268,2028,G2L3W3
old_quota,0.3501308773630635,2028,G2L3W3
total_pop,86393.0,2028,G2L3W3
share_over_67,0.2134300577482938,2028,G3L1W1
share_20_66,0.5940796067388918,2028,G3L1W1
share_under_20,0.1924903355128144,2028,G3L1W1
total_over_67,17888.0,2028,G3L1W1
total_20_66,49791.0,2028,G3L1W1
total_under_20,16133.0,2028,G3L1W1
youth_quota,0.32401438010885497,2028,G3L1W1
old_quota,0.35926171396437107,2028,G3L1W1
total_pop,83812.0,2028,G3L1W1
share_over_67,0.20997847641226491,2028,G3L1W2
share_20_66,0.5957564423744164,2028,G3L1W2
share_under_20,0.19426508121331876,2028,G3L1W2
total_over_67,17853.0,2028,G3L1W2
total_20_66,50653.0,2028,G3L1W2
total_under_20,16517.0,2028,G3L1W2
youth_quota,0.3260813772135905,2028,G3L1W2
old_quota,0.35245691271987833,2028,G3L1W2
total_pop,85023.0,2028,G3L1W2
share_over_67,0.20661703311995547,2028,G3L1W3
share_20_66,0.5974812134706373,2028,G3L1W3
share_under_20,0.1959017534094072,2028,G3L1W3
total_over_67,17817.0,2028,G3L1W3
total_20_66,51522.0,2028,G3L1W3
total_under_20,16893.0,2028,G3L1W3
youth_quota,0.3278793525096076,2028,G3L1W3
old_quota,0.3458134389192966,2028,G3L1W3
total_pop,86232.0,2028,G3L1W3
share_over_67,0.2144916142557652,2028,G3L2W1
share_20_66,0.59331522774919,2028,G3L2W1
share_under_20,0.1921931579950448,2028,G3L2W1
total_over_67,18007.0,2028,G3L2W1
total_20_66,49810.0,2028,G3L2W1
total_under_20,16135.0,2028,G3L2W1
youth_quota,0.32393093756273844,2028,G3L2W1
old_quota,0.3615137522585827,2028,G3L2W1
total_pop,83952.0,2028,G3L2W1
share_over_67,0.21106206119238266,2028,G3L2W2
share_20_66,0.595017258787893,2028,G3L2W2
share_under_20,0.19392068001972432,2028,G3L2W2
total_over_67,17977.0,2028,G3L2W2
total_20_66,50680.0,2028,G3L2W2
total_under_20,16517.0,2028,G3L2W2
youth_quota,0.32590765588003157,2028,G3L2W2
old_quota,0.354715864246251,2028,G3L2W2
total_pop,85174.0,2028,G3L2W2
share_over_67,0.20767298364223613,2028,G3L2W3
share_20_66,0.5967400238478369,2028,G3L2W3
share_under_20,0.19558699250992695,2028,G3L2W3
total_over_67,17939.0,2028,G3L2W3
total_20_66,51547.0,2028,G3L2W3
total_under_20,16895.0,2028,G3L2W3
youth_quota,0.3277591324422372,2028,G3L2W3
old_quota,0.3480124934525773,2028,G3L2W3
total_pop,86381.0,2028,G3L2W3
share_over_67,0.21557925777952175,2028,G3L3W1
share_20_66,0.592539744824552,2028,G3L3W1
share_under_20,0.19188099739592623,2028,G3L3W1
total_over_67,18130.0,2028,G3L3W1
total_20_66,49832.0,2028,G3L3W1
total_under_20,16137.0,2028,G3L3W1
youth_quota,0.32382806228929206,2028,G3L3W1
old_quota,0.36382244340985714,2028,G3L3W1
total_pop,84099.0,2028,G3L3W1
share_over_67,0.21214500873193545,2028,G3L3W2
share_20_66,0.5942521595424232,2028,G3L3W2
share_under_20,0.1936028317256414,2028,G3L3W2
total_over_67,18100.0,2028,G3L3W2
total_20_66,50701.0,2028,G3L3W2
total_under_20,16518.0,2028,G3L3W2
youth_quota,0.3257923906826295,2028,G3L3W2
old_quota,0.3569949310664484,2028,G3L3W2
total_pop,85319.0,2028,G3L3W2
share_over_67,0.20869545118343194,2028,G3L3W3
share_20_66,0.5960498335798816,2028,G3L3W3
share_under_20,0.1952547152366864,2028,G3L3W3
total_over_67,18058.0,2028,G3L3W3
total_20_66,51575.0,2028,G3L3W3
total_under_20,16895.0,2028,G3L3W3
youth_quota,0.32758119243819683,2028,G3L3W3
old_quota,0.35013087736306353,2028,G3L3W3
total_pop,86528.0,2028,G3L3W3
share_over_67,0.21851976289327799,2029,G1L1W1
share_20_66,0.5919508507523579,2029,G1L1W1
share_under_20,0.18952938635436414,2029,G1L1W1
total_over_67,18211.0,2029,G1L1W1
total_20_66,49332.0,2029,G1L1W1
total_under_20,15795.0,2029,G1L1W1
youth_quota,0.3201775723668207,2029,G1L1W1
old_quota,0.36915186896943164,2029,G1L1W1
total_pop,83338.0,2029,G1L1W1
share_over_67,0.2145328311154668,2029,G1L1W2
share_20_66,0.5940300622262106,2029,G1L1W2
share_under_20,0.19143710665832261,2029,G1L1W2
total_over_67,18169.0,2029,G1L1W2
total_20_66,50309.0,2029,G1L1W2
total_under_20,16213.0,2029,G1L1W2
youth_quota,0.3222683814029299,2029,G1L1W2
old_quota,0.36114810471287445,2029,G1L1W2
total_pop,84691.0,2029,G1L1W2
share_over_67,0.2107110480927919,2029,G1L1W3
share_20_66,0.5960344947816183,2029,G1L1W3
share_under_20,0.19325445712558983,2029,G1L1W3
total_over_67,18130.0,2029,G1L1W3
total_20_66,51284.0,2029,G1L1W3
total_under_20,16628.0,2029,G1L1W3
youth_quota,0.3242336791201934,2029,G1L1W3
old_quota,0.35352156618048514,2029,G1L1W3
total_pop,86042.0,2029,G1L1W3
share_over_67,0.2197487695936965,2029,G1L2W1
share_20_66,0.5910740159743261,2029,G1L2W1
share_under_20,0.18917721443197738,2029,G1L2W1
total_over_67,18351.0,2029,G1L2W1
total_20_66,49360.0,2029,G1L2W1
total_under_20,15798.0,2029,G1L2W1
youth_quota,0.32005672609400326,2029,G1L2W1
old_quota,0.3717787682333874,2029,G1L2W1
total_pop,83509.0,2029,G1L2W1
share_over_67,0.2157881712447414,2029,G1L2W2
share_20_66,0.5931346554954573,2029,G1L2W2
share_under_20,0.1910771732598013,2029,G1L2W2
total_over_67,18312.0,2029,G1L2W2
total_20_66,50334.0,2029,G1L2W2
total_under_20,16215.0,2029,G1L2W2
youth_quota,0.32214805101919175,2029,G1L2W2
old_quota,0.36380975086422696,2029,G1L2W2
total_pop,84861.0,2029,G1L2W2
share_over_67,0.21193842870233967,2029,G1L2W3
share_20_66,0.5951582781380135,2029,G1L2W3
share_under_20,0.1929032931596469,2029,G1L2W3
total_over_67,18271.0,2029,G1L2W3
total_20_66,51308.0,2029,G1L2W3
total_under_20,16630.0,2029,G1L2W3
youth_quota,0.324120994776643,2029,G1L2W3
old_quota,0.35610431121852343,2029,G1L2W3
total_pop,86209.0,2029,G1L2W3
share_over_67,0.2210352738743906,2029,G1L3W1
share_20_66,0.5901562948092917,2029,G1L3W1
share_under_20,0.18880843131631775,2029,G1L3W1
total_over_67,18498.0,2029,G1L3W1
total_20_66,49389.0,2029,G1L3W1
total_under_20,15801.0,2029,G1L3W1
youth_quota,0.31992953896616655,2029,G1L3W1
old_quota,0.37453684018708616,2029,G1L3W1
total_pop,83688.0,2029,G1L3W1
share_over_67,0.21704769968952864,2029,G1L3W2
share_20_66,0.5922593847022297,2029,G1L3W2
share_under_20,0.19069291560824161,2029,G1L3W2
total_over_67,18456.0,2029,G1L3W2
total_20_66,50361.0,2029,G1L3W2
total_under_20,16215.0,2029,G1L3W2
youth_quota,0.3219753380592125,2029,G1L3W2
old_quota,0.3664740573062489,2029,G1L3W2
total_pop,85032.0,2029,G1L3W2
share_over_67,0.21315783380796927,2029,G1L3W3
share_20_66,0.5943136301544303,2029,G1L3W3
share_under_20,0.19252853603760042,2029,G1L3W3
total_over_67,18413.0,2029,G1L3W3
total_20_66,51338.0,2029,G1L3W3
total_under_20,16631.0,2029,G1L3W3
youth_quota,0.3239510693833028,2029,G1L3W3
old_quota,0.3586621995403016,2029,G1L3W3
total_pop,86382.0,2029,G1L3W3
share_over_67,0.217947030171021,2029,G2L1W1
share_20_66,0.5903993680960302,2029,G2L1W1
share_under_20,0.19165360173294876,2029,G2L1W1
total_over_67,18211.0,2029,G2L1W1
total_20_66,49332.0,2029,G2L1W1
total_under_20,16014.0,2029,G2L1W1
youth_quota,0.32461688153733886,2029,G2L1W1
old_quota,0.36915186896943164,2029,G2L1W1
total_pop,83557.0,2029,G2L1W1
share_over_67,0.21396186864820943,2029,G2L1W2
share_20_66,0.5924490973538867,2029,G2L1W2
share_under_20,0.19358903399790384,2029,G2L1W2
total_over_67,18169.0,2029,G2L1W2
total_20_66,50309.0,2029,G2L1W2
total_under_20,16439.0,2029,G2L1W2
youth_quota,0.3267606193722793,2029,G2L1W2
old_quota,0.36114810471287445,2029,G2L1W2
total_pop,84917.0,2029,G2L1W2
share_over_67,0.2101468593882211,2029,G2L1W3
share_20_66,0.5944385844934105,2029,G2L1W3
share_under_20,0.19541455611836844,2029,G2L1W3
total_over_67,18130.0,2029,G2L1W3
total_20_66,51284.0,2029,G2L1W3
total_under_20,16859.0,2029,G2L1W3
youth_quota,0.3287380079556977,2029,G2L1W3
old_quota,0.35352156618048514,2029,G2L1W3
total_pop,86273.0,2029,G2L1W3
share_over_67,0.21917399197401108,2029,G2L2W1
share_20_66,0.5895279954137206,2029,G2L2W1
share_under_20,0.1912980126122683,2029,G2L2W1
total_over_67,18351.0,2029,G2L2W1
total_20_66,49360.0,2029,G2L2W1
total_under_20,16017.0,2029,G2L2W1
youth_quota,0.32449351701782825,2029,G2L2W1
old_quota,0.37177876823338735,2029,G2L2W1
total_pop,83728.0,2029,G2L2W1
share_over_67,0.21521501521971628,2029,G2L2W2
share_20_66,0.5915592276140891,2029,G2L2W2
share_under_20,0.1932257571661946,2029,G2L2W2
total_over_67,18312.0,2029,G2L2W2
total_20_66,50334.0,2029,G2L2W2
total_under_20,16441.0,2029,G2L2W2
youth_quota,0.32663805777406923,2029,G2L2W2
old_quota,0.36380975086422696,2029,G2L2W2
total_pop,85087.0,2029,G2L2W2
share_over_67,0.21136960470147267,2029,G2L2W3
share_20_66,0.5935609259494916,2029,G2L2W3
share_under_20,0.19506946934903577,2029,G2L2W3
total_over_67,18271.0,2029,G2L2W3
total_20_66,51308.0,2029,G2L2W3
total_under_20,16862.0,2029,G2L2W3
youth_quota,0.32864270679036406,2029,G2L2W3
old_quota,0.3561043112185234,2029,G2L2W3
total_pop,86441.0,2029,G2L2W3
share_over_67,0.2204557372360204,2029,G2L3W1
share_20_66,0.5886089526624398,2029,G2L3W1
share_under_20,0.19093531010153977,2029,G2L3W1
total_over_67,18498.0,2029,G2L3W1
total_20_66,49389.0,2029,G2L3W1
total_under_20,16021.0,2029,G2L3W1
youth_quota,0.32438397213954523,2029,G2L3W1
old_quota,0.37453684018708616,2029,G2L3W1
total_pop,83908.0,2029,G2L3W1
share_over_67,0.21647235450045743,2029,G2L3W2
share_20_66,0.5906894367683971,2029,G2L3W2
share_under_20,0.19283820873114546,2029,G2L3W2
total_over_67,18456.0,2029,G2L3W2
total_20_66,50361.0,2029,G2L3W2
total_under_20,16441.0,2029,G2L3W2
youth_quota,0.32646293759059586,2029,G2L3W2
old_quota,0.3664740573062489,2029,G2L3W2
total_pop,85258.0,2029,G2L3W2
share_over_67,0.21258197099842985,2029,G2L3W3
share_20_66,0.5927080447030572,2029,G2L3W3
share_under_20,0.19470998429851297,2029,G2L3W3
total_over_67,18413.0,2029,G2L3W3
total_20_66,51338.0,2029,G2L3W3
total_under_20,16865.0,2029,G2L3W3
youth_quota,0.328509096575636,2029,G2L3W3
old_quota,0.35866219954030154,2029,G2L3W3
total_pop,86616.0,2029,G2L3W3
share_over_67,0.2175174983875206,2029,G3L1W1
share_20_66,0.5892358042091684,2029,G3L1W1
share_under_20,0.19324669740331096,2029,G3L1W1
total_over_67,18211.0,2029,G3L1W1
total_20_66,49332.0,2029,G3L1W1
total_under_20,16179.0,2029,G3L1W1
youth_quota,0.32796156652882513,2029,G3L1W1
old_quota,0.3691518689694316,2029,G3L1W1
total_pop,83722.0,2029,G3L1W1
share_over_67,0.21353940177469588,2029,G3L1W2
share_20_66,0.5912793089263677,2029,G3L1W2
share_under_20,0.19518128929893636,2029,G3L1W2
total_over_67,18169.0,2029,G3L1W2
total_20_66,50309.0,2029,G3L1W2
total_under_20,16607.0,2029,G3L1W2
youth_quota,0.3300999821105568,2029,G3L1W2
old_quota,0.36114810471287445,2029,G3L1W2
total_pop,85085.0,2029,G3L1W2
share_over_67,0.209728729249812,2029,G3L1W3
share_20_66,0.5932558274047082,2029,G3L1W3
share_under_20,0.1970154433454798,2029,G3L1W3
total_over_67,18130.0,2029,G3L1W3
total_20_66,51284.0,2029,G3L1W3
total_under_20,17031.0,2029,G3L1W3
youth_quota,0.3320918805085407,2029,G3L1W3
old_quota,0.35352156618048514,2029,G3L1W3
total_pop,86445.0,2029,G3L1W3
share_over_67,0.21874292253227326,2029,G3L2W1
share_20_66,0.5883685170395623,2029,G3L2W1
share_under_20,0.19288856042816444,2029,G3L2W1
total_over_67,18351.0,2029,G3L2W1
total_20_66,49360.0,2029,G3L2W1
total_under_20,16182.0,2029,G3L2W1
youth_quota,0.32783630470016206,2029,G3L2W1
old_quota,0.3717787682333874,2029,G3L2W1
total_pop,83893.0,2029,G3L2W1
share_over_67,0.2147909213535863,2029,G3L2W2
share_20_66,0.5903935253064336,2029,G3L2W2
share_under_20,0.19481555333998005,2029,G3L2W2
total_over_67,18312.0,2029,G3L2W2
total_20_66,50334.0,2029,G3L2W2
total_under_20,16609.0,2029,G3L2W2
youth_quota,0.32997576191043826,2029,G3L2W2
old_quota,0.36380975086422696,2029,G3L2W2
total_pop,85255.0,2029,G3L2W2
share_over_67,0.21094985741170494,2029,G3L2W3
share_20_66,0.5923822059044255,2029,G3L2W3
share_under_20,0.19666793668386962,2029,G3L2W3
total_over_67,18271.0,2029,G3L2W3
total_20_66,51308.0,2029,G3L2W3
total_under_20,17034.0,2029,G3L2W3
youth_quota,0.33199501052467445,2029,G3L2W3
old_quota,0.3561043112185234,2029,G3L2W3
total_pop,86613.0,2029,G3L2W3
share_over_67,0.22002569226377391,2029,G3L3W1
share_20_66,0.5874607479303454,2029,G3L3W1
share_under_20,0.19251355980588067,2029,G3L3W1
total_over_67,18498.0,2029,G3L3W1
total_20_66,49389.0,2029,G3L3W1
total_under_20,16185.0,2029,G3L3W1
youth_quota,0.3277045495960639,2029,G3L3W1
old_quota,0.3745368401870862,2029,G3L3W1
total_pop,84072.0,2029,G3L3W1
share_over_67,0.2160441078347595,2029,G3L3W2
share_20_66,0.5895208774743348,2029,G3L3W2
share_under_20,0.19443501469090568,2029,G3L3W2
total_over_67,18456.0,2029,G3L3W2
total_20_66,50361.0,2029,G3L3W2
total_under_20,16610.0,2029,G3L3W2
youth_quota,0.32981870892158616,2029,G3L3W2
old_quota,0.3664740573062489,2029,G3L3W2
total_pop,85427.0,2029,G3L3W2
share_over_67,0.21216066737336958,2029,G3L3W3
share_20_66,0.59153339171314,2029,G3L3W3
share_under_20,0.19630594091349035,2029,G3L3W3
total_over_67,18413.0,2029,G3L3W3
total_20_66,51338.0,2029,G3L3W3
total_under_20,17037.0,2029,G3L3W3
youth_quota,0.33185944134948775,2029,G3L3W3
old_quota,0.35866219954030154,2029,G3L3W3
total_pop,86788.0,2029,G3L3W3
share_over_67,0.223263141438072,2030,G1L1W1
share_20_66,0.5874953399155773,2030,G1L1W1
share_under_20,0.1892415186463507,2030,G1L1W1
total_over_67,18565.0,2030,G1L1W1
total_20_66,48852.0,2030,G1L1W1
total_under_20,15736.0,2030,G1L1W1
youth_quota,0.3221157782690575,2030,G1L1W1
old_quota,0.3800253827888316,2030,G1L1W1
total_pop,83153.0,2030,G1L1W1
share_over_67,0.21881608014081347,2030,G1L1W2
share_20_66,0.5897981122491169,2030,G1L1W2
share_under_20,0.19138580761006957,2030,G1L1W2
total_over_67,18523.0,2030,G1L1W2
total_20_66,49927.0,2030,G1L1W2
total_under_20,16201.0,2030,G1L1W2
youth_quota,0.3244937608909007,2030,G1L1W2
old_quota,0.37100166242714366,2030,G1L1W2
total_pop,84651.0,2030,G1L1W2
share_over_67,0.2144557053135049,2030,G1L1W3
share_20_66,0.5922056211472155,2030,G1L1W3
share_under_20,0.19333867353927953,2030,G1L1W3
total_over_67,18473.0,2030,G1L1W3
total_20_66,51012.0,2030,G1L1W3
total_under_20,16654.0,2030,G1L1W3
youth_quota,0.3264722026189916,2030,G1L1W3
old_quota,0.36213047910295615,2030,G1L1W3
total_pop,86139.0,2030,G1L1W3
share_over_67,0.22473905218956208,2030,G1L2W1
share_20_66,0.5864427114577084,2030,G1L2W1
share_under_20,0.18881823635272946,2030,G1L2W1
total_over_67,18732.0,2030,G1L2W1
total_20_66,48880.0,2030,G1L2W1
total_under_20,15738.0,2030,G1L2W1
youth_quota,0.3219721767594108,2030,G1L2W1
old_quota,0.3832242225859247,2030,G1L2W1
total_pop,83350.0,2030,G1L2W1
share_over_67,0.22020673479249908,2030,G1L2W2
share_20_66,0.5888405643364804,2030,G1L2W2
share_under_20,0.1909527008710206,2030,G1L2W2
total_over_67,18683.0,2030,G1L2W2
total_20_66,49959.0,2030,G1L2W2
total_under_20,16201.0,2030,G1L2W2
youth_quota,0.32428591444984883,2030,G1L2W2
old_quota,0.3739666526551772,2030,G1L2W2
total_pop,84843.0,2030,G1L2W2
share_over_67,0.21589158510453466,2030,G1L2W3
share_20_66,0.5911854983494527,2030,G1L2W3
share_under_20,0.19292291654601262,2030,G1L2W3
total_over_67,18639.0,2030,G1L2W3
total_20_66,51040.0,2030,G1L2W3
total_under_20,16656.0,2030,G1L2W3
youth_quota,0.32633228840125394,2030,G1L2W3
old_quota,0.3651841692789969,2030,G1L2W3
total_pop,86335.0,2030,G1L2W3
share_over_67,0.22617864965469364,2030,G1L3W1
share_20_66,0.5854169409568037,2030,G1L3W1
share_under_20,0.18840440938850256,2030,G1L3W1
total_over_67,18897.0,2030,G1L3W1
total_20_66,48911.0,2030,G1L3W1
total_under_20,15741.0,2030,G1L3W1
youth_quota,0.3218294453190489,2030,G1L3W1
old_quota,0.3863548077119666,2030,G1L3W1
total_pop,83549.0,2030,G1L3W1
share_over_67,0.22165778859608895,2030,G1L3W2
share_20_66,0.5878105854822968,2030,G1L3W2
share_under_20,0.19053162592161427,2030,G1L3W2
total_over_67,18850.0,2030,G1L3W2
total_20_66,49988.0,2030,G1L3W2
total_under_20,16203.0,2030,G1L3W2
youth_quota,0.32413779307033685,2030,G1L3W2
old_quota,0.37709050172041286,2030,G1L3W2
total_pop,85041.0,2030,G1L3W2
